text,text_clean_sentiment,label,score
The threat of a higher capital gains tax rate is resurfacing as Ottawa looks for ways to pay down a soaring deficit amid billions in spending on pandemic-relief measures. https://t.co/ez6ASW3yd4 https://t.co/aoKGJNnwXu,threat high capital gain tax rate resurface ottawa look way pay down soar deficit amid billion spending pandemic_relief measure,NEGATIVE,0.9769879579544067
"Well, I was SO excited to do my placement in North Bay.... but looks like I’m headed to Ottawa now😭 How does a City with way more Covid cases accept students and one with like only a couple doesn’t.. makes no sense ugh",well excite placement north bay look like head ottawa loudly cry face city with way more case accept student one with like only couple not_make no_sense ugh,NEGATIVE,0.9949421286582947
"Rt in Ottawa declining steadily. If this keeps up, we'll be Rt &lt;1.0 soon with covid-19 cases starting to decline. 

We had a bad start to the fall and holidays/2021. Rt decline now looks the same as Oct. A great effort in Oct. and Nov. I'm optimistic for same in Jan. and Feb. https://t.co/NwIVEtFbbA",ottawa decline steadily keep will soon with case start decline bad start fall holiday decline look oct great effort oct nov optimistic jan feb,NEGATIVE,0.9992650151252747
"What you need to know about COVID-19 in Ottawa on Thursday, Jan. 14 https://t.co/rKg57f0pKc #ottnews #ottawa https://t.co/ul8gB8phca",what need know ottawa thursday jan,NEGATIVE,0.9736685156822205
"Ottawa doctors describe stress, exhaustion as COVID-19 cases rise https://t.co/xwPdsG78BV #ottnews #ottawa https://t.co/TgoCLAh8by",ottawa doctor describe stress exhaustion case rise,NEGATIVE,0.9814295172691345
What it will take to keep nursing home residents safe from COVID-19 https://t.co/6PaCnwXHF7 #ottnews #ottawa https://t.co/icqTBiYRUm,what will take keep nursing home resident safe,NEGATIVE,0.9841096997261047
"Good morning. Here is the latest news on COVID-19 and its impact on Ottawa. #ottnews #ottcity 

https://t.co/3T9XpRLPUL",good morning late news impact ottawa,POSITIVE,0.9559434056282043
"Ottawa seeking consultant to advise on coronavirus vaccine rollout amid questions https://t.co/6yNOjzilxK https://t.co/lSfZwctmoe The federal government is looking to bring in an external public health consultant to advise on coronavirus vaccine distribution, amid growing scru…",ottawa seek consultant advise coronavirus vaccine rollout amid question federal government look bring external public health consultant advise coronavirus vaccine distribution amid grow scru,NEGATIVE,0.9944056272506714
Anyone know about the lifting of draconian hanging #laundry on balcony #prohibitions in #Ottawa condos during the pandemic? The  prohibition was lifted in Ontario &amp; Ottawa in 2008 but not for condos or apartments. HELP! @JLeiper have you heard of any progressive  actions?,anyone know lift draconian hang balcony condo pandemic prohibition lift ontario amp ottawa not_for condo apartment help heard any progressive action,NEGATIVE,0.9909796714782715
New shipment of COVID-19 vaccines arrives in Ottawa; province unveils mass vaccination plan https://t.co/hqV4LDompq,new shipment vaccine arrives ottawa province unveils mass vaccination plan,NEGATIVE,0.9702278971672058
Because This pandemic has affected thousands of peoples lives #StayHomeSaveLives #StayConnected #WearAMask #Ottawa #BePositive,pandemic affected thousand people life,NEGATIVE,0.9295639395713806
Track how many COVID-19 vaccines have been administered across Canada https://t.co/g2qXgJxpp6 #ottnews #ottawa https://t.co/iH1yxmOh54,track many vaccine administer across canada,NEGATIVE,0.989922821521759
Ottawa announces $1.2B more to help Indigenous communities fight COVID-19 pandemic https://t.co/2nTwE4oPZX https://t.co/qCl40DVnEJ,ottawa announces more help indigenous community fight pandemic,NEGATIVE,0.9109442830085754
"Ottawa provides information on foreign COVID-19 test, announces fine for... https://t.co/WCY2RsArGJ via @YouTube",ottawa provide information foreign test announces fine via,NEGATIVE,0.9705591797828674
"@CBCOttawa Day 1: NCC opens canal but only for those living nearby.
Day 2: NCC expresses shock that people come from far away to skate on the canal.
Day 14: COVID spike in Ottawa traceable to skaters on the canal.
Day 15: NCC says “but we only opened it for those living near it”.",day ncc open canal only living nearby day ncc express shock people come far away skate canal day spike ottawa traceable skater canal day ncc say only open living near,NEGATIVE,0.9140022993087769
Perhaps you should identify yourself as part of #Kenneys party that spent 24 hr a day blaming Ottawa. You have no way of knowing terms of this access. Mind your own business Ab in big #Covid problem. Focus !  Do your jog. #DontStealTeachersPensions.   You are a thief stealing $$ https://t.co/IAXCuQTHYL,perhaps should identify part party spent day blame ottawa no_way know term access mind business big problem focus jog thief steal,NEGATIVE,0.9993100166320801
Don’t you think you should identify yourself as a Conservative .  Like OToole and Scheer you are just trying to create a Scandal. You have no way of knowing what Ottawa got in return. #capol.  Otool an idiot. Focus. There’s a pandemic. https://t.co/gk3gDYsx5r,not_you think should identify conservative like otoole scheer just try create scandal no_way know what ottawa get return otool idiot focus pandemic,NEGATIVE,0.9996569156646729
"@ottawahealth Ironic since OPH allowed covid to spread non-stop in several LTCs, causing the majority of covid deaths in Ottawa.

This is the most disgusting virtue signaling...do you liberals have no shame?",ironic since oph allow spread non_stop several ltcs cause majority death ottawa most disgust virtue signal liberal no_shame,NEGATIVE,0.9952778816223145
Maybe do some more research before go off on this. It was a trade. The 2 Michael’s family also got more access. This is a step in the right direction. #capol.  Stop being a #DebbieDowner. Focus on #Covid. Save your misplaced outrage. Adults in Ottawa handing this just fine ! https://t.co/tgUZgi11g9,maybe more research off trade michael family also get more access step right direction stop focus save misplace outrage adult ottawa hand just fine,POSITIVE,0.9940568208694458
"@DevineSean I’ve been talking to several folks looking for enhanced signage outdoors. When we have seen guidelines and orders for outdoor Covid precautions implemented in the past, the vast majority of people in Ottawa have respected it. I suspect the same will be true in this instance .",talk several folk look enhance signage outdoors when see guideline order outdoor precaution implement past vast majority people ottawa respect suspect will true instance,POSITIVE,0.9901188611984253
New shipment of COVID-19 vaccines arrives in Ottawa; province unveils mass vaccination plan https://t.co/MNxxbiwXMS,new shipment vaccine arrives ottawa province unveils mass vaccination plan,NEGATIVE,0.9734951853752136
We have numbers! THANK YOU to everyone who donated blood @ 1575 Carling Avenue in memory of my parents. The ENTIRE month of December resulted successfully @ 96% of the Canadian Blood Services goal! Which is amazing for a winter &amp; COVID month @dylanblackradio #Ottawa @LifelineOTT https://t.co/Ie1MmAJsga,number thank who donate blood carling avenue memory parent entire month result successfully canadian blood service goal amaze winter amp month,POSITIVE,0.9994089603424072
"Key COVID-19 numbers in the @JimWatsonOttawa  Ottawa area today | CBC News 

https://t.co/VuSjNTHA9L",key number ottawa area today cbc news,NEGATIVE,0.9920186400413513
"A decision by Hamilton’s public school board to hold off on spending $1 million in COVID funding from Ottawa is being criticized by the president of its elementary teachers’ union. #HamOnt #Education #HWDSB

https://t.co/iA40nolYAJ https://t.co/KH72YSE1C0",decision hamilton public school board hold off spending million funding ottawa criticize president elementary teacher union,NEGATIVE,0.9991740584373474
"On a per-capita basis, the top four Covid-case provinces are governed by Conservatives: SK, AB, QC, ON. All trying their best to point fingers at Ottawa. At least QC seems to be getting serious about it. #cdnpoli #onpoli #abpoli #skpoli #qcpoli.",per_capita basis top four covid_case province govern conservative try best point finger ottawa least seem get serious,NEGATIVE,0.905143141746521
Ottawa seeking consultant to advise on coronavirus vaccine rollout amid questions - National | https://t.co/tPEGa8Bxbi https://t.co/Uephwo4WZo #cdnpoli,ottawa seek consultant advise coronavirus vaccine rollout amid question national,NEGATIVE,0.9827390909194946
"@JustinTrudeau @fordnation why would you talk to @fordnation ???
I hope you sanitized your brain after that

*yes... I'm being polite @JustinTrudeau .... as I can be
**the picture of O'Toole with the Proud Boys
that'll be enough of #dougford for a lifetime

#conservative #canada #politics #ottawa #covid https://t.co/dRxkFQUro6",why would talk hope sanitize brain yes polite can picture notoole with proud boy will enough lifetime,POSITIVE,0.8255707621574402
"@jkenney Ottawa central Covid vaccine clinic has shutdown too. 

Maybe when it hits close to home they’ll do something about it",ottawa central vaccine clinic shutdown too maybe when hit close home will,NEGATIVE,0.9978147745132446
@ottawahealth @VeraEtches @JimWatsonOttawa just saw on @CBCNews that Covid patients are being transported out of the GTA to other cities. Are some ICU patients in Ottawa from the GTA?,just saw patient transport out gta city icu patient ottawa gta,NEGATIVE,0.9885289072990417
"@homewithlu Yeah, I meant as a presidential visit. I didn't remember him coming to Ottawa  but with Covid brain I wasn't sure.",yeah meant presidential visit not_remember come ottawa with brain not_sure,NEGATIVE,0.9957680702209473
"@rondeau_lisa @67Dodge Our daughter has recieved the Pfizer vaccine. As she should, she's a nurse working directly with Covid patients, palliative patients, and elderly LTC (at Bruyere in Ottawa). Personally, I don't expect to get a shot for a long, long time.",daughter recieved pfizer vaccine should nurse work directly with patient palliative patient elderly ltc bruyere ottawa personally not_expect get shot long long time,POSITIVE,0.9363449811935425
"Ottawa in COVID-19 ‘crisis again’; mayor, top doctor support Ontario stay-home order - Ottawa | https://t.co/Fv7DQrcmct https://t.co/20knnigMEC",ottawa crisis again mayor top doctor support ontario stay_home order ottawa,NEGATIVE,0.9785504341125488
"@Senators We love you guys, but how about lifting the TV blackout in the Ottawa area during the pandemic so that we can see the Leafs too!
@MapleLeafs",love guy lift blackout ottawa area pandemic can see leaf too,POSITIVE,0.9905309081077576
The threat of a higher capital gains tax rate is resurfacing as Ottawa looks for ways to pay down a soaring deficit amid billions in spending on pandemic-relief measures. https://t.co/Ev0ucpEEu6 https://t.co/GzDSY5kuQl,threat high capital gain tax rate resurface ottawa look way pay down soar deficit amid billion spending pandemic_relief measure,NEGATIVE,0.9743525981903076
"The #pandemic is almost over, so apply today and get #2021 started off right!

#modelsearch #applytoday #Toronto #Ottawa #Montreal https://t.co/1sqKONL3gS",almost over apply today get start off right,NEGATIVE,0.989015519618988
