text,Score 5-Classe,clean_text
"My favorite thing about transit? Being able to read and think, instead of worrying about the road",4,favorite thing transit able read think instead worry road
when i was in train I don not need to pay attention to everything around me.  So it Reduced stress cool !,4,when train don not_need pay attention around reduce stress cool
"my favorite thing about riding  :  Meeting amazing, interesting and unforgettable people",4,favorite thing rid meeting amaze interest unforgettable people
it is my favorite station! ,4,favorite station
the driver on this bus is lovely greeted with a nice good morning and a smile,4,driver bus lovely greet with nice good morning smile
We were serenaded by the driver this morning It out a smile on my face for the start of the workday. Thanks!,4,serenade driver morning out smile face start workday thanks
"First LRT weekday morning commute went ‘very well,’ says OC Transpo boss",4,first lrt weekday morning commute very well say transpo bos
"The first weekday morning commute of the Confederation Line of the LRT system went off without a hitch, for the most part, as people got the first taste of their new commutes on Monday.",3,first weekday morning commute confederation line lrt system off without hitch most part people get first taste new commute monday
This is a literal train wreck waiting to happen...,0,literal train wreck wait happen
Take a meal and snacks because it's bound to break down and strand people along the way.,0,take meal snack bound break down strand people along way
No responsible adults should be using this LRT. Way too dangerous and unsafe. Period.,0,no_responsible adult should use lrt way too dangerous unsafe period
$3.50 is quite steep just for a one-way ride. People still need to get back home. The price should come down and the government needs to manage the money better to get the prices lower.,0,quite steep just one_way ride people still need get back home price should come down government need manage money well get price low
"It is much less expensive than the Tube in London, or other major metro systems.",0,much less expensive tube london major metro system
I do not wish to imagine what traffic would be like in Toronto without the TCC or GO Transit.,3,not_wish imagine what traffic would like toronto without tcc transit
"the problem I see is that the O Train will be running in a trench like corridor. When winter comes, expect delays and Malfunctions in the system because, we all know that when severe storms happen, the snow will accumulate on whichever side of the trench the wind is blowing. ",0,problem see train will run trench like corridor when winter come expect delay malfunction system know when severe storm happen snow will accumulate whichever side trench wind blowing
"""Is the city using the LRT as an excuse to reduce bus service?"" Yes. That's one of the few things the city's actually been clear about all along.",1,city use lrt excuse reduce bus service yes one few thing city actually clear along
Just how will Ottawa pay for this? The fares may capture 20% of all the costs associated with this rail system. ,1,just will ottawa pay fare capture cost associate with rail system
The Confederation Line like most urban rail systems require buses to deliver its passengers and there's are the same costs associated with that and this expensive rail line can only travel along one corridor limiting who can benefit from it. ,1,confederation line like most urban rail system require bus deliver passenger cost associate with expensive rail line can only travel along one corridor limit who can benefit
"The Confederation Line can carry only 7200 passengers per hour one way and for a cost of $2.1 billion (12 trains=24 cars). You could purchase, operate and maintain more than 1,000 electric buses and carry 100,000 passengers per hour for the same cost of the Confederation Line and put those buses on all major arterial routes in Greater Ottawa. Go figure!",1,confederation line can carry only passenger per hour one way cost billion train car could purchase operate maintain more electric bus carry passenger per hour cost confederation line put bus major arterial route great ottawa figure
Here we are in the twenty-first century and there still aren't washrooms at every station.,0,twenty_first century still not_washroom station
Canada prides itself in its cleanliness and civility,4,canada pride cleanliness civility
"All of the modern shopping and commercial districts in Canada, and many of its outlying communities, have public washrooms. ",2,modern shopping commercial district canada many outlying community public washroom
